class_name	true_positives	false_positives	false_negatives	true_negatives	sensitivity	specificity	precision	accuracy	f1_score	roc_auc	pr_auc	class_weight	model_id	model_class	memory_size	epoch	study_name	trial_number	trial_params	performance
Plastid	79	6	12	1581	0.868131868131868	0.996219281663516	0.929411764705882	0.98927294398093	0.897727272727273	0.979600739525125	0.930913576230656	1.84395604395604	PositionalMLP_d3cca6f9-1da6-44d7-8df8-21eb1bedf8b5	PositionalMLP	1322.19115447998	14	PositionalMLP	6	"[[""""reduced_seq_len"""", 30], [""""reduced_channels"""", 896], [""""layer_size_percentage"""", 0.4], [""""num_layers"""", 4]]"	0.779479138705131
Average	1403	275	275	-1	0.755641767046678	0.98699356326531	0.783433897033437	0.755641767046678	0.758341925497808	0.940964393013624	0.648303204319652	NA	PositionalMLP_d3cca6f9-1da6-44d7-8df8-21eb1bedf8b5	PositionalMLP	1322.19115447998	14	PositionalMLP	6	"[[""""reduced_seq_len"""", 30], [""""reduced_channels"""", 896], [""""layer_size_percentage"""", 0.4], [""""num_layers"""", 4]]"	0.779479138705131
Cell_membrane	125	14	36	1503	0.77639751552795	0.990771259063942	0.899280575539568	0.970202622169249	0.833333333333333	0.973722245196264	0.898695357420107	1.04223602484472	PositionalMLP_9983b4c0-551e-4563-a7a4-e1d6c8e14a33	PositionalMLP	329.569747924805	14	PositionalMLP	7	"[[""""reduced_seq_len"""", 40], [""""reduced_channels"""", 256], [""""layer_size_percentage"""", 0.6000000000000001], [""""num_layers"""", 2]]"	0.791702252212981
Cytoplasm	259	127	40	1252	0.866220735785953	0.907904278462654	0.670984455958549	0.900476758045292	0.756204379562044	0.941515227213748	0.777664803551912	0.561204013377926	PositionalMLP_9983b4c0-551e-4563-a7a4-e1d6c8e14a33	PositionalMLP	329.569747924805	14	PositionalMLP	7	"[[""""reduced_seq_len"""", 40], [""""reduced_channels"""", 256], [""""layer_size_percentage"""", 0.6000000000000001], [""""num_layers"""", 2]]"	0.791702252212981
Endoplasmic_reticulum	69	29	26	1554	0.726315789473684	0.981680353758686	0.704081632653061	0.967222884386174	0.715025906735751	0.948585297735812	0.759773640735117	1.76631578947368	PositionalMLP_9983b4c0-551e-4563-a7a4-e1d6c8e14a33	PositionalMLP	329.569747924805	14	PositionalMLP	7	"[[""""reduced_seq_len"""", 40], [""""reduced_channels"""", 256], [""""layer_size_percentage"""", 0.6000000000000001], [""""num_layers"""", 2]]"	0.791702252212981
Extracellular	238	6	5	1429	0.979423868312757	0.99581881533101	0.975409836065574	0.993444576877235	0.97741273100616	0.994425087108014	0.983353187874787	0.690534979423868	PositionalMLP_9983b4c0-551e-4563-a7a4-e1d6c8e14a33	PositionalMLP	329.569747924805	14	PositionalMLP	7	"[[""""reduced_seq_len"""", 40], [""""reduced_channels"""", 256], [""""layer_size_percentage"""", 0.6000000000000001], [""""num_layers"""", 2]]"	0.791702252212981
Golgi_apparatus	23	7	25	1623	0.479166666666667	0.995705521472393	0.766666666666667	0.980929678188319	0.58974358974359	0.956505623721881	0.64647204082205	3.49583333333333	PositionalMLP_9983b4c0-551e-4563-a7a4-e1d6c8e14a33	PositionalMLP	329.569747924805	14	PositionalMLP	7	"[[""""reduced_seq_len"""", 40], [""""reduced_channels"""", 256], [""""layer_size_percentage"""", 0.6000000000000001], [""""num_layers"""", 2]]"	0.791702252212981
Lysosome_Vacuole	23	14	19	1622	0.547619047619048	0.991442542787286	0.621621621621622	0.980333730631704	0.582278481012658	0.955917452555594	0.594669941664769	3.99523809523809	PositionalMLP_9983b4c0-551e-4563-a7a4-e1d6c8e14a33	PositionalMLP	329.569747924805	14	PositionalMLP	7	"[[""""reduced_seq_len"""", 40], [""""reduced_channels"""", 256], [""""layer_size_percentage"""", 0.6000000000000001], [""""num_layers"""", 2]]"	0.791702252212981
Mitochondrion	182	17	18	1461	0.91	0.988497970230041	0.914572864321608	0.979141835518474	0.912280701754386	0.982109269282815	0.947074207715808	0.839	PositionalMLP_9983b4c0-551e-4563-a7a4-e1d6c8e14a33	PositionalMLP	329.569747924805	14	PositionalMLP	7	"[[""""reduced_seq_len"""", 40], [""""reduced_channels"""", 256], [""""layer_size_percentage"""", 0.6000000000000001], [""""num_layers"""", 2]]"	0.791702252212981
Nucleus	411	37	65	1165	0.863445378151261	0.969217970049917	0.917410714285714	0.939213349225268	0.88961038961039	0.978079251667389	0.936793960857942	0.352521008403361	PositionalMLP_9983b4c0-551e-4563-a7a4-e1d6c8e14a33	PositionalMLP	329.569747924805	14	PositionalMLP	7	"[[""""reduced_seq_len"""", 40], [""""reduced_channels"""", 256], [""""layer_size_percentage"""", 0.6000000000000001], [""""num_layers"""", 2]]"	0.791702252212981
Peroxisome	13	5	10	1650	0.565217391304348	0.996978851963746	0.722222222222222	0.991060786650775	0.634146341463415	0.896808091422567	0.629296165403521	7.29565217391304	PositionalMLP_9983b4c0-551e-4563-a7a4-e1d6c8e14a33	PositionalMLP	329.569747924805	14	PositionalMLP	7	"[[""""reduced_seq_len"""", 40], [""""reduced_channels"""", 256], [""""layer_size_percentage"""", 0.6000000000000001], [""""num_layers"""", 2]]"	0.791702252212981
Plastid	75	4	16	1583	0.824175824175824	0.997479521109011	0.949367088607595	0.9880810488677	0.882352941176471	0.979593815132568	0.92473138651756	1.84395604395604	PositionalMLP_9983b4c0-551e-4563-a7a4-e1d6c8e14a33	PositionalMLP	329.569747924805	14	PositionalMLP	7	"[[""""reduced_seq_len"""", 40], [""""reduced_channels"""", 256], [""""layer_size_percentage"""", 0.6000000000000001], [""""num_layers"""", 2]]"	0.791702252212981
Average	1418	260	260	-1	0.753798221701749	0.991182867690954	0.797424313393582	0.753798221701749	0.755586707782392	0.940762623959738	0.706092016841054	NA	PositionalMLP_9983b4c0-551e-4563-a7a4-e1d6c8e14a33	PositionalMLP	329.569747924805	14	PositionalMLP	7	"[[""""reduced_seq_len"""", 40], [""""reduced_channels"""", 256], [""""layer_size_percentage"""", 0.6000000000000001], [""""num_layers"""", 2]]"	0.791702252212981
Cell_membrane	120	10	41	1507	0.745341614906832	0.99340804218853	0.923076923076923	0.969606674612634	0.824742268041237	0.976555558740076	0.915966350719797	1.04223602484472	PositionalMLP_ba12e41b-b1e9-40ad-8a37-5fc0ee731d09	PositionalMLP	805.549415588379	13	PositionalMLP	8	"[[""""reduced_seq_len"""", 10], [""""reduced_channels"""", 1024], [""""layer_size_percentage"""", 0.8], [""""num_layers"""", 5]]"	0.789190862714263
Cytoplasm	242	100	57	1279	0.809364548494983	0.927483683828862	0.707602339181287	0.906436233611442	0.755070202808112	0.94092588056393	0.776764972586639	0.561204013377926	PositionalMLP_ba12e41b-b1e9-40ad-8a37-5fc0ee731d09	PositionalMLP	805.549415588379	13	PositionalMLP	8	"[[""""reduced_seq_len"""", 10], [""""reduced_channels"""", 1024], [""""layer_size_percentage"""", 0.8], [""""num_layers"""", 5]]"	0.789190862714263
Endoplasmic_reticulum	70	21	25	1562	0.736842105263158	0.986734049273531	0.769230769230769	0.972586412395709	0.752688172043011	0.954576586760648	0.7895289655908	1.76631578947368	PositionalMLP_ba12e41b-b1e9-40ad-8a37-5fc0ee731d09	PositionalMLP	805.549415588379	13	PositionalMLP	8	"[[""""reduced_seq_len"""", 10], [""""reduced_channels"""", 1024], [""""layer_size_percentage"""", 0.8], [""""num_layers"""", 5]]"	0.789190862714263
Extracellular	235	4	8	1431	0.967078189300412	0.997212543554007	0.98326359832636	0.99284862932062	0.975103734439834	0.993203424097733	0.98396078293319	0.690534979423868	PositionalMLP_ba12e41b-b1e9-40ad-8a37-5fc0ee731d09	PositionalMLP	805.549415588379	13	PositionalMLP	8	"[[""""reduced_seq_len"""", 10], [""""reduced_channels"""", 1024], [""""layer_size_percentage"""", 0.8], [""""num_layers"""", 5]]"	0.789190862714263
Golgi_apparatus	24	6	24	1624	0.5	0.996319018404908	0.8	0.98212157330155	0.615384615384615	0.953399795501022	0.641676310814289	3.49583333333333	PositionalMLP_ba12e41b-b1e9-40ad-8a37-5fc0ee731d09	PositionalMLP	805.549415588379	13	PositionalMLP	8	"[[""""reduced_seq_len"""", 10], [""""reduced_channels"""", 1024], [""""layer_size_percentage"""", 0.8], [""""num_layers"""", 5]]"	0.789190862714263
Lysosome_Vacuole	25	46	17	1590	0.595238095238095	0.971882640586797	0.352112676056338	0.962455303933254	0.442477876106195	0.939821283036442	0.355220088327991	3.99523809523809	PositionalMLP_ba12e41b-b1e9-40ad-8a37-5fc0ee731d09	PositionalMLP	805.549415588379	13	PositionalMLP	8	"[[""""reduced_seq_len"""", 10], [""""reduced_channels"""", 1024], [""""layer_size_percentage"""", 0.8], [""""num_layers"""", 5]]"	0.789190862714263
Mitochondrion	177	19	23	1459	0.885	0.987144790257104	0.903061224489796	0.974970202622169	0.893939393939394	0.981180649526387	0.933600583786247	0.839	PositionalMLP_ba12e41b-b1e9-40ad-8a37-5fc0ee731d09	PositionalMLP	805.549415588379	13	PositionalMLP	8	"[[""""reduced_seq_len"""", 10], [""""reduced_channels"""", 1024], [""""layer_size_percentage"""", 0.8], [""""num_layers"""", 5]]"	0.789190862714263
Nucleus	413	42	63	1160	0.867647058823529	0.965058236272879	0.907692307692308	0.937425506555423	0.887218045112782	0.970529684419525	0.936006417442652	0.352521008403361	PositionalMLP_ba12e41b-b1e9-40ad-8a37-5fc0ee731d09	PositionalMLP	805.549415588379	13	PositionalMLP	8	"[[""""reduced_seq_len"""", 10], [""""reduced_channels"""", 1024], [""""layer_size_percentage"""", 0.8], [""""num_layers"""", 5]]"	0.789190862714263
Peroxisome	16	18	7	1637	0.695652173913043	0.989123867069486	0.470588235294118	0.985101311084624	0.56140350877193	0.907736766058058	0.628213314443388	7.29565217391304	PositionalMLP_ba12e41b-b1e9-40ad-8a37-5fc0ee731d09	PositionalMLP	805.549415588379	13	PositionalMLP	8	"[[""""reduced_seq_len"""", 10], [""""reduced_channels"""", 1024], [""""layer_size_percentage"""", 0.8], [""""num_layers"""", 5]]"	0.789190862714263
Plastid	81	9	10	1578	0.89010989010989	0.994328922495274	0.9	0.988676996424315	0.895027624309392	0.984427041137816	0.937919875851718	1.84395604395604	PositionalMLP_ba12e41b-b1e9-40ad-8a37-5fc0ee731d09	PositionalMLP	805.549415588379	13	PositionalMLP	8	"[[""""reduced_seq_len"""", 10], [""""reduced_channels"""", 1024], [""""layer_size_percentage"""", 0.8], [""""num_layers"""", 5]]"	0.789190862714263
Average	1403	275	275	-1	0.769227367604994	0.985786075163835	0.785978610938503	0.769227367604994	0.769521071009058	0.941786238194906	0.665049385688128	NA	PositionalMLP_ba12e41b-b1e9-40ad-8a37-5fc0ee731d09	PositionalMLP	805.549415588379	13	PositionalMLP	8	"[[""""reduced_seq_len"""", 10], [""""reduced_channels"""", 1024], [""""layer_size_percentage"""", 0.8], [""""num_layers"""", 5]]"	0.789190862714263
Cell_membrane	126	17	35	1500	0.782608695652174	0.988793671720501	0.881118881118881	0.969010727056019	0.828947368421053	0.977069403898672	0.896294953730632	1.04223602484472	PositionalMLP_b9997ebe-d721-477a-a460-c0381de30eef	PositionalMLP	193.099712371826	13	PositionalMLP	9	"[[""""reduced_seq_len"""", 20], [""""reduced_channels"""", 320], [""""layer_size_percentage"""", 0.7], [""""num_layers"""", 3]]"	0.799382825317118
Cytoplasm	243	102	56	1277	0.812709030100334	0.926033357505439	0.704347826086957	0.905840286054827	0.754658385093168	0.942891582044087	0.775304628840957	0.561204013377926	PositionalMLP_b9997ebe-d721-477a-a460-c0381de30eef	PositionalMLP	193.099712371826	13	PositionalMLP	9	"[[""""reduced_seq_len"""", 20], [""""reduced_channels"""", 320], [""""layer_size_percentage"""", 0.7], [""""num_layers"""", 3]]"	0.799382825317118
Endoplasmic_reticulum	65	15	30	1568	0.684210526315789	0.990524320909665	0.8125	0.973182359952324	0.742857142857143	0.945127506067759	0.775690918182749	1.76631578947368	PositionalMLP_b9997ebe-d721-477a-a460-c0381de30eef	PositionalMLP	193.099712371826	13	PositionalMLP	9	"[[""""reduced_seq_len"""", 20], [""""reduced_channels"""", 320], [""""layer_size_percentage"""", 0.7], [""""num_layers"""", 3]]"	0.799382825317118
Extracellular	234	5	9	1430	0.962962962962963	0.996515679442509	0.97907949790795	0.99165673420739	0.970954356846473	0.996343614229793	0.987896041181112	0.690534979423868	PositionalMLP_b9997ebe-d721-477a-a460-c0381de30eef	PositionalMLP	193.099712371826	13	PositionalMLP	9	"[[""""reduced_seq_len"""", 20], [""""reduced_channels"""", 320], [""""layer_size_percentage"""", 0.7], [""""num_layers"""", 3]]"	0.799382825317118
Golgi_apparatus	29	15	19	1615	0.604166666666667	0.99079754601227	0.659090909090909	0.979737783075089	0.630434782608696	0.962129345603272	0.629975826327543	3.49583333333333	PositionalMLP_b9997ebe-d721-477a-a460-c0381de30eef	PositionalMLP	193.099712371826	13	PositionalMLP	9	"[[""""reduced_seq_len"""", 20], [""""reduced_channels"""", 320], [""""layer_size_percentage"""", 0.7], [""""num_layers"""", 3]]"	0.799382825317118
Lysosome_Vacuole	24	29	18	1607	0.571428571428571	0.982273838630807	0.452830188679245	0.971990464839094	0.505263157894737	0.961040284084294	0.533852407154546	3.99523809523809	PositionalMLP_b9997ebe-d721-477a-a460-c0381de30eef	PositionalMLP	193.099712371826	13	PositionalMLP	9	"[[""""reduced_seq_len"""", 20], [""""reduced_channels"""", 320], [""""layer_size_percentage"""", 0.7], [""""num_layers"""", 3]]"	0.799382825317118
Mitochondrion	179	10	21	1468	0.895	0.993234100135318	0.947089947089947	0.981525625744934	0.920308483290488	0.981578146143437	0.948067217375336	0.839	PositionalMLP_b9997ebe-d721-477a-a460-c0381de30eef	PositionalMLP	193.099712371826	13	PositionalMLP	9	"[[""""reduced_seq_len"""", 20], [""""reduced_channels"""", 320], [""""layer_size_percentage"""", 0.7], [""""num_layers"""", 3]]"	0.799382825317118
Nucleus	421	52	55	1150	0.884453781512605	0.956738768718802	0.890063424947146	0.936233611442193	0.887249736564805	0.969492372656217	0.932698325509	0.352521008403361	PositionalMLP_b9997ebe-d721-477a-a460-c0381de30eef	PositionalMLP	193.099712371826	13	PositionalMLP	9	"[[""""reduced_seq_len"""", 20], [""""reduced_channels"""", 320], [""""layer_size_percentage"""", 0.7], [""""num_layers"""", 3]]"	0.799382825317118
Peroxisome	15	12	8	1643	0.652173913043478	0.992749244712991	0.555555555555556	0.9880810488677	0.6	0.901668199133062	0.668361979599052	7.29565217391304	PositionalMLP_b9997ebe-d721-477a-a460-c0381de30eef	PositionalMLP	193.099712371826	13	PositionalMLP	9	"[[""""reduced_seq_len"""", 20], [""""reduced_channels"""", 320], [""""layer_size_percentage"""", 0.7], [""""num_layers"""", 3]]"	0.799382825317118
Plastid	79	6	12	1581	0.868131868131868	0.996219281663516	0.929411764705882	0.98927294398093	0.897727272727273	0.980431666632045	0.931628257787355	1.84395604395604	PositionalMLP_b9997ebe-d721-477a-a460-c0381de30eef	PositionalMLP	193.099712371826	13	PositionalMLP	9	"[[""""reduced_seq_len"""", 20], [""""reduced_channels"""", 320], [""""layer_size_percentage"""", 0.7], [""""num_layers"""", 3]]"	0.799382825317118
Average	1415	263	263	-1	0.771784601581445	0.988295613716057	0.788486624606284	0.771784601581445	0.772593894934732	0.944104778973305	0.707183963843754	NA	PositionalMLP_b9997ebe-d721-477a-a460-c0381de30eef	PositionalMLP	193.099712371826	13	PositionalMLP	9	"[[""""reduced_seq_len"""", 20], [""""reduced_channels"""", 320], [""""layer_size_percentage"""", 0.7], [""""num_layers"""", 3]]"	0.799382825317118
Cell_membrane	141	26	20	1491	0.875776397515528	0.982860909690178	0.844311377245509	0.972586412395709	0.859756097560976	0.978836130479821	0.913982336639952	1.04223602484472	LightAttentionFastKAN_9102d500-cae8-492c-a577-8bba543d6b66	LightAttentionFastKAN	124.115371704102	18	LightAttentionFastKAN	0	"[[""""kernel_size"""", 5], [""""conv_dropout_rate"""", 0.4802857225639665], [""""layer_size_percentage"""", 0.5], [""""num_layers"""", 3], [""""grid_diff"""", 1.0], [""""num_grids"""", 4]]"	0.832958187780962
Cytoplasm	226	50	73	1329	0.755852842809365	0.963741841914431	0.818840579710145	0.926698450536353	0.786086956521739	0.94775793617109	0.80129846761182	0.561204013377926	LightAttentionFastKAN_9102d500-cae8-492c-a577-8bba543d6b66	LightAttentionFastKAN	124.115371704102	18	LightAttentionFastKAN	0	"[[""""kernel_size"""", 5], [""""conv_dropout_rate"""", 0.4802857225639665], [""""layer_size_percentage"""", 0.5], [""""num_layers"""", 3], [""""grid_diff"""", 1.0], [""""num_grids"""", 4]]"	0.832958187780962
Endoplasmic_reticulum	72	24	23	1559	0.757894736842105	0.984838913455464	0.75	0.971990464839094	0.753926701570681	0.959916215048044	0.829120583870639	1.76631578947368	LightAttentionFastKAN_9102d500-cae8-492c-a577-8bba543d6b66	LightAttentionFastKAN	124.115371704102	18	LightAttentionFastKAN	0	"[[""""kernel_size"""", 5], [""""conv_dropout_rate"""", 0.4802857225639665], [""""layer_size_percentage"""", 0.5], [""""num_layers"""", 3], [""""grid_diff"""", 1.0], [""""num_grids"""", 4]]"	0.832958187780962
Extracellular	239	12	4	1423	0.983539094650206	0.991637630662021	0.952191235059761	0.99046483909416	0.967611336032389	0.993963378787227	0.968864148982692	0.690534979423868	LightAttentionFastKAN_9102d500-cae8-492c-a577-8bba543d6b66	LightAttentionFastKAN	124.115371704102	18	LightAttentionFastKAN	0	"[[""""kernel_size"""", 5], [""""conv_dropout_rate"""", 0.4802857225639665], [""""layer_size_percentage"""", 0.5], [""""num_layers"""", 3], [""""grid_diff"""", 1.0], [""""num_grids"""", 4]]"	0.832958187780962
Golgi_apparatus	32	13	16	1617	0.666666666666667	0.992024539877301	0.711111111111111	0.982717520858164	0.688172043010753	0.953974948875256	0.708702079340878	3.49583333333333	LightAttentionFastKAN_9102d500-cae8-492c-a577-8bba543d6b66	LightAttentionFastKAN	124.115371704102	18	LightAttentionFastKAN	0	"[[""""kernel_size"""", 5], [""""conv_dropout_rate"""", 0.4802857225639665], [""""layer_size_percentage"""", 0.5], [""""num_layers"""", 3], [""""grid_diff"""", 1.0], [""""num_grids"""", 4]]"	0.832958187780962
Lysosome_Vacuole	29	9	13	1627	0.69047619047619	0.994498777506112	0.763157894736842	0.98688915375447	0.725	0.944885900570497	0.635786034565881	3.99523809523809	LightAttentionFastKAN_9102d500-cae8-492c-a577-8bba543d6b66	LightAttentionFastKAN	124.115371704102	18	LightAttentionFastKAN	0	"[[""""kernel_size"""", 5], [""""conv_dropout_rate"""", 0.4802857225639665], [""""layer_size_percentage"""", 0.5], [""""num_layers"""", 3], [""""grid_diff"""", 1.0], [""""num_grids"""", 4]]"	0.832958187780962
Mitochondrion	183	17	17	1461	0.915	0.988497970230041	0.915	0.979737783075089	0.915	0.985581867388363	0.944613463298001	0.839	LightAttentionFastKAN_9102d500-cae8-492c-a577-8bba543d6b66	LightAttentionFastKAN	124.115371704102	18	LightAttentionFastKAN	0	"[[""""kernel_size"""", 5], [""""conv_dropout_rate"""", 0.4802857225639665], [""""layer_size_percentage"""", 0.5], [""""num_layers"""", 3], [""""grid_diff"""", 1.0], [""""num_grids"""", 4]]"	0.832958187780962
Nucleus	447	52	29	1150	0.939075630252101	0.956738768718802	0.895791583166333	0.951728247914184	0.916923076923077	0.978642913072051	0.925229588471709	0.352521008403361	LightAttentionFastKAN_9102d500-cae8-492c-a577-8bba543d6b66	LightAttentionFastKAN	124.115371704102	18	LightAttentionFastKAN	0	"[[""""kernel_size"""", 5], [""""conv_dropout_rate"""", 0.4802857225639665], [""""layer_size_percentage"""", 0.5], [""""num_layers"""", 3], [""""grid_diff"""", 1.0], [""""num_grids"""", 4]]"	0.832958187780962
Peroxisome	15	2	8	1653	0.652173913043478	0.998791540785498	0.882352941176471	0.99404052443385	0.75	0.942493103901222	0.67324297448995	7.29565217391304	LightAttentionFastKAN_9102d500-cae8-492c-a577-8bba543d6b66	LightAttentionFastKAN	124.115371704102	18	LightAttentionFastKAN	0	"[[""""kernel_size"""", 5], [""""conv_dropout_rate"""", 0.4802857225639665], [""""layer_size_percentage"""", 0.5], [""""num_layers"""", 3], [""""grid_diff"""", 1.0], [""""num_grids"""", 4]]"	0.832958187780962
Plastid	82	7	9	1580	0.901098901098901	0.995589161940769	0.921348314606742	0.99046483909416	0.911111111111111	0.970737517051317	0.936412979860555	1.84395604395604	LightAttentionFastKAN_9102d500-cae8-492c-a577-8bba543d6b66	LightAttentionFastKAN	124.115371704102	18	LightAttentionFastKAN	0	"[[""""kernel_size"""", 5], [""""conv_dropout_rate"""", 0.4802857225639665], [""""layer_size_percentage"""", 0.5], [""""num_layers"""", 3], [""""grid_diff"""", 1.0], [""""num_grids"""", 4]]"	0.832958187780962
Average	1466	212	212	-1	0.813755437335454	0.992575108047921	0.825906495338759	0.813755437335454	0.812368994844012	0.954275322731721	0.745370611524695	NA	LightAttentionFastKAN_9102d500-cae8-492c-a577-8bba543d6b66	LightAttentionFastKAN	124.115371704102	18	LightAttentionFastKAN	0	"[[""""kernel_size"""", 5], [""""conv_dropout_rate"""", 0.4802857225639665], [""""layer_size_percentage"""", 0.5], [""""num_layers"""", 3], [""""grid_diff"""", 1.0], [""""num_grids"""", 4]]"	0.832958187780962
Cell_membrane	123	15	38	1502	0.763975155279503	0.990112063282795	0.891304347826087	0.968414779499404	0.822742474916388	0.987618583588891	0.923041369518405	1.04223602484472	LightAttentionFastKAN_bf832317-9ae1-4f4f-b4cc-6d7796e98ca8	LightAttentionFastKAN	108.115371704102	6	LightAttentionFastKAN	1	"[[""""kernel_size"""", 3], [""""conv_dropout_rate"""", 0.4464704583099741], [""""layer_size_percentage"""", 0.5], [""""num_layers"""", 3], [""""grid_diff"""", 1.0], [""""num_grids"""", 8]]"	0.834273033117147
Cytoplasm	247	69	52	1310	0.826086956521739	0.949963741841914	0.781645569620253	0.927890345649583	0.803252032520325	0.955035033384184	0.839362982707677	0.561204013377926	LightAttentionFastKAN_bf832317-9ae1-4f4f-b4cc-6d7796e98ca8	LightAttentionFastKAN	108.115371704102	6	LightAttentionFastKAN	1	"[[""""kernel_size"""", 3], [""""conv_dropout_rate"""", 0.4464704583099741], [""""layer_size_percentage"""", 0.5], [""""num_layers"""", 3], [""""grid_diff"""", 1.0], [""""num_grids"""", 8]]"	0.834273033117147
Endoplasmic_reticulum	72	15	23	1568	0.757894736842105	0.990524320909665	0.827586206896552	0.977353992848629	0.791208791208791	0.964624131396083	0.854274149735067	1.76631578947368	LightAttentionFastKAN_bf832317-9ae1-4f4f-b4cc-6d7796e98ca8	LightAttentionFastKAN	108.115371704102	6	LightAttentionFastKAN	1	"[[""""kernel_size"""", 3], [""""conv_dropout_rate"""", 0.4464704583099741], [""""layer_size_percentage"""", 0.5], [""""num_layers"""", 3], [""""grid_diff"""", 1.0], [""""num_grids"""", 8]]"	0.834273033117147
Extracellular	239	14	4	1421	0.983539094650206	0.990243902439024	0.944664031620553	0.98927294398093	0.963709677419355	0.99575285699947	0.989079396205173	0.690534979423868	LightAttentionFastKAN_bf832317-9ae1-4f4f-b4cc-6d7796e98ca8	LightAttentionFastKAN	108.115371704102	6	LightAttentionFastKAN	1	"[[""""kernel_size"""", 3], [""""conv_dropout_rate"""", 0.4464704583099741], [""""layer_size_percentage"""", 0.5], [""""num_layers"""", 3], [""""grid_diff"""", 1.0], [""""num_grids"""", 8]]"	0.834273033117147
Golgi_apparatus	30	11	18	1619	0.625	0.993251533742331	0.731707317073171	0.982717520858164	0.674157303370786	0.972328732106339	0.716944471914723	3.49583333333333	LightAttentionFastKAN_bf832317-9ae1-4f4f-b4cc-6d7796e98ca8	LightAttentionFastKAN	108.115371704102	6	LightAttentionFastKAN	1	"[[""""kernel_size"""", 3], [""""conv_dropout_rate"""", 0.4464704583099741], [""""layer_size_percentage"""", 0.5], [""""num_layers"""", 3], [""""grid_diff"""", 1.0], [""""num_grids"""", 8]]"	0.834273033117147
Lysosome_Vacuole	30	33	12	1603	0.714285714285714	0.979828850855746	0.476190476190476	0.973182359952324	0.571428571428571	0.961855280009314	0.658830884484068	3.99523809523809	LightAttentionFastKAN_bf832317-9ae1-4f4f-b4cc-6d7796e98ca8	LightAttentionFastKAN	108.115371704102	6	LightAttentionFastKAN	1	"[[""""kernel_size"""", 3], [""""conv_dropout_rate"""", 0.4464704583099741], [""""layer_size_percentage"""", 0.5], [""""num_layers"""", 3], [""""grid_diff"""", 1.0], [""""num_grids"""", 8]]"	0.834273033117147
Mitochondrion	180	11	20	1467	0.9	0.99255751014885	0.942408376963351	0.981525625744934	0.920716112531969	0.983633288227334	0.956271137363808	0.839	LightAttentionFastKAN_bf832317-9ae1-4f4f-b4cc-6d7796e98ca8	LightAttentionFastKAN	108.115371704102	6	LightAttentionFastKAN	1	"[[""""kernel_size"""", 3], [""""conv_dropout_rate"""", 0.4464704583099741], [""""layer_size_percentage"""", 0.5], [""""num_layers"""", 3], [""""grid_diff"""", 1.0], [""""num_grids"""", 8]]"	0.834273033117147
Nucleus	436	42	40	1160	0.915966386554622	0.965058236272879	0.912133891213389	0.951132300357569	0.914046121593292	0.978291607824494	0.940239904500763	0.352521008403361	LightAttentionFastKAN_bf832317-9ae1-4f4f-b4cc-6d7796e98ca8	LightAttentionFastKAN	108.115371704102	6	LightAttentionFastKAN	1	"[[""""kernel_size"""", 3], [""""conv_dropout_rate"""", 0.4464704583099741], [""""layer_size_percentage"""", 0.5], [""""num_layers"""", 3], [""""grid_diff"""", 1.0], [""""num_grids"""", 8]]"	0.834273033117147
Peroxisome	15	2	8	1653	0.652173913043478	0.998791540785498	0.882352941176471	0.99404052443385	0.75	0.938920267962695	0.733163555620978	7.29565217391304	LightAttentionFastKAN_bf832317-9ae1-4f4f-b4cc-6d7796e98ca8	LightAttentionFastKAN	108.115371704102	6	LightAttentionFastKAN	1	"[[""""kernel_size"""", 3], [""""conv_dropout_rate"""", 0.4464704583099741], [""""layer_size_percentage"""", 0.5], [""""num_layers"""", 3], [""""grid_diff"""", 1.0], [""""num_grids"""", 8]]"	0.834273033117147
Plastid	84	10	7	1577	0.923076923076923	0.993698802772527	0.893617021276596	0.989868891537545	0.908108108108108	0.987577639751553	0.908161559813222	1.84395604395604	LightAttentionFastKAN_bf832317-9ae1-4f4f-b4cc-6d7796e98ca8	LightAttentionFastKAN	108.115371704102	6	LightAttentionFastKAN	1	"[[""""kernel_size"""", 3], [""""conv_dropout_rate"""", 0.4464704583099741], [""""layer_size_percentage"""", 0.5], [""""num_layers"""", 3], [""""grid_diff"""", 1.0], [""""num_grids"""", 8]]"	0.834273033117147
Average	1456	222	222	-1	0.806199888025429	0.990630055920097	0.819289972030332	0.806199888025429	0.805457143474717	0.961494553023164	0.773256529383511	NA	LightAttentionFastKAN_bf832317-9ae1-4f4f-b4cc-6d7796e98ca8	LightAttentionFastKAN	108.115371704102	6	LightAttentionFastKAN	1	"[[""""kernel_size"""", 3], [""""conv_dropout_rate"""", 0.4464704583099741], [""""layer_size_percentage"""", 0.5], [""""num_layers"""", 3], [""""grid_diff"""", 1.0], [""""num_grids"""", 8]]"	0.834273033117147
Cell_membrane	138	18	23	1499	0.857142857142857	0.988134475939354	0.884615384615385	0.975566150178784	0.870662460567823	0.982050221710879	0.925991960553554	1.04223602484472	LightAttentionFastKAN_3a62d705-7de4-4c8e-9b86-b0321db99f15	LightAttentionFastKAN	113.713943481445	3	LightAttentionFastKAN	2	"[[""""kernel_size"""", 11], [""""conv_dropout_rate"""", 0.18493564427131048], [""""layer_size_percentage"""", 0.2], [""""num_layers"""", 1], [""""grid_diff"""", 1.5], [""""num_grids"""", 6]]"	0.838172555483069
